user_id,register_time,recently_logged,number_of_classes_join,number_of_classes_out,learn_time,school
用户5606,2019/3/24 17:08,--,0,0,0,
用户5605,2019/3/24 17:00,--,0,0,0,
用户5604,2019/3/24 16:58,2020/6/10 20:31,1,0,"4,803.42",
用户5603,2019/3/24 16:48,2019/3/24 16:48,0,0,3.52,
用户5602,2019/3/24 16:44,2020/3/1 11:18,1,0,0.13,
用户5601,2019/3/24 16:40,2019/3/24 16:57,0,0,3.02,
用户5600,2019/3/24 16:37,--,0,0,0,
用户5599,2019/3/24 16:29,2019/4/18 19:23,0,0,66.68,
用户5598,2019/3/24 16:27,--,0,0,0,
用户5597,2019/3/24 16:27,2019/3/31 11:31,1,0,1.02,
用户5596,2019/3/24 16:21,2019/4/17 18:30,0,0,135.13,
用户5595,2019/3/24 16:19,2019/10/8 11:18,0,0,100.52,
用户5594,2019/3/24 16:18,2019/3/25 13:00,0,0,3.18,
用户5593,2019/3/24 16:14,--,0,0,0,
用户5592,2019/3/24 16:08,2019/3/24 16:08,0,0,0,
用户5591,2019/3/24 16:07,2019/4/12 22:21,0,0,129.98,
用户5590,2019/3/24 16:07,2019/3/24 16:07,0,0,4.03,
用户5589,2019/3/24 16:06,2020/5/1 16:02,1,0,467.55,
,2019/3/24 16:06,2020/3/4 0:35,3,0,79.63,
用户5587,2019/3/24 16:05,2019/4/23 14:03,0,0,6.2,
用户5586,2019/3/24 16:03,2019/3/24 16:04,0,0,2.28,
用户5585,2019/3/24 15:56,2019/3/24 15:58,0,0,3,
用户5584,2019/3/24 15:55,2019/3/24 15:57,0,0,38.78,
用户5583,2019/3/24 15:53,2019/3/24 15:53,0,0,28.77,
用户5582,2019/3/24 15:52,--,0,0,0,
用户5581,2019/3/24 15:51,2019/4/10 20:49,0,0,0.42,
用户5580,2019/3/24 15:49,2019/4/1 19:02,0,0,37.18,
用户5579,2019/3/24 15:48,2019/3/25 8:38,0,0,32.8,
用户5578,2019/3/24 15:48,2019/3/24 15:48,0,0,3.98,
用户5577,2019/3/24 15:44,2019/3/24 15:45,0,0,462.25,
用户5576,2019/3/24 15:43,--,0,0,0,
用户5575,2019/3/24 15:40,2019/3/24 19:54,0,0,35.1,
用户5574,2019/3/24 15:37,2019/4/9 8:49,0,0,129.82,
用户5573,2019/3/24 15:36,--,0,0,0,
用户5572,2019/3/24 15:35,--,0,0,0,
用户5571,2019/3/24 15:33,--,0,0,0,
用户5570,2019/3/24 15:32,2019/3/24 15:36,0,0,24.33,
用户5569,2019/3/24 15:32,--,0,0,0,
用户5568,2019/3/24 15:27,2019/3/24 15:28,0,0,126.48,
用户5567,2019/3/24 15:27,2019/3/24 15:27,0,0,0.88,
用户5566,2019/3/24 15:26,2019/3/24 15:26,0,0,44.3,
用户5565,2019/3/24 15:25,2019/3/24 15:25,0,0,83.93,
用户5564,2019/3/24 15:21,2019/4/5 8:57,0,0,165.03,
用户5563,2019/3/24 15:21,2019/4/25 22:28,0,0,248.53,
用户5562,2019/3/24 15:20,2020/5/22 11:55,1,0,64.48,
用户5561,2019/3/24 15:15,--,0,0,0,
用户5560,2019/3/24 15:15,--,0,0,0,
用户5559,2019/3/24 15:15,2019/4/14 10:58,0,0,13.57,
用户5558,2019/3/24 15:15,2019/4/24 8:12,0,0,203.03,
用户5557,2019/3/24 15:13,--,0,0,0,
用户5556,2019/3/24 15:07,2019/3/24 15:07,0,0,1.42,
用户5555,2019/3/24 15:04,2019/4/4 19:42,0,0,42.87,
用户5554,2019/3/24 15:04,2019/8/1 22:00,0,0,41,
用户5553,2019/3/24 15:03,2019/3/24 15:04,0,0,6,
用户5552,2019/3/24 15:01,2020/5/4 23:50,3,0,"1,732.90",
用户5551,2019/3/24 14:58,2019/4/21 10:06,0,0,68.1,
用户5550,2019/3/24 14:57,2019/3/24 14:58,0,0,6.02,
用户5549,2019/3/24 14:57,--,0,0,0,
用户5548,2019/3/24 14:55,--,0,0,0,
用户5547,2019/3/24 14:54,2019/3/24 14:54,0,0,5.75,
用户5546,2019/3/24 14:53,2019/3/25 19:54,0,0,54.15,
用户5545,2019/3/24 14:50,2019/3/24 14:51,0,0,6.05,
用户5544,2019/3/24 14:49,2019/4/21 18:57,0,0,615.95,
用户5543,2019/3/24 14:47,2019/3/24 14:48,0,0,88.92,
用户5542,2019/3/24 14:43,--,0,0,0,
用户5541,2019/3/24 14:42,2019/3/24 14:43,0,0,0.35,
用户5540,2019/3/24 14:40,--,0,0,0,
用户5539,2019/3/24 14:40,2020/5/22 16:00,1,0,509.03,
用户5538,2019/3/24 14:32,2019/3/24 14:34,0,0,10.9,
用户5537,2019/3/24 14:31,2019/3/24 14:31,0,0,40.95,
用户5536,2019/3/24 14:29,2019/3/24 14:30,0,0,28.75,
用户5535,2019/3/24 14:29,--,0,0,0,
用户5534,2019/3/24 14:19,2019/4/7 13:26,0,0,244.25,
用户5533,2019/3/24 14:18,--,0,0,0,
用户5532,2019/3/24 14:11,--,0,0,0,
用户5531,2019/3/24 14:06,2019/3/24 14:07,0,0,20.02,
用户5530,2019/3/24 14:05,2019/3/24 14:05,0,0,19.13,
用户5529,2019/3/24 13:57,2019/12/16 19:00,0,0,7.7,
用户5528,2019/3/24 13:56,2019/10/19 9:20,0,0,848.25,
用户5527,2019/3/24 13:54,--,0,0,0,
用户5526,2019/3/24 13:54,--,0,0,0,
用户5525,2019/3/24 13:52,2019/3/24 13:53,0,0,3.02,
用户5524,2019/3/24 13:51,2019/4/25 22:32,0,0,271.27,
用户5523,2019/3/24 13:51,2019/4/9 22:40,0,0,293.23,
用户5522,2019/3/24 13:50,--,0,0,0,
用户5521,2019/3/24 13:48,2019/4/23 20:54,0,0,5.03,
用户5520,2019/3/24 13:48,--,0,0,0,
用户5519,2019/3/24 13:47,2019/9/4 19:54,0,0,35.33,
用户5518,2019/3/24 13:47,2019/12/4 19:41,0,0,34.23,
用户5517,2019/3/24 13:44,2019/3/24 13:44,0,0,5.02,
用户5516,2019/3/24 13:43,2020/3/30 20:02,1,0,"1,187.18",
用户5515,2019/3/24 13:43,--,0,0,0,
用户5514,2019/3/24 13:40,--,0,0,0,
用户5513,2019/3/24 13:38,2020/3/16 0:45,0,0,273.52,
用户5512,2019/3/24 13:38,--,0,0,0,
用户5511,2019/3/24 13:30,2019/3/24 13:31,0,0,1.9,
用户5510,2019/3/24 13:25,2020/5/26 19:51,5,1,"8,873.88",
用户5509,2019/3/24 13:23,2019/4/18 19:21,0,0,1.6,
用户5508,2019/3/24 13:21,2019/3/24 13:21,0,0,0.13,
用户5507,2019/3/24 13:18,--,0,0,0,
用户5506,2019/3/24 13:14,2019/3/24 13:15,0,0,259.3,
用户5505,2019/3/24 13:11,--,0,0,0,
用户5504,2019/3/24 13:11,2019/3/24 13:11,0,0,0,
用户5503,2019/3/24 13:09,--,0,0,0,
用户5502,2019/3/24 13:08,2019/3/24 13:08,0,0,0,
用户5501,2019/3/24 13:07,--,0,0,0,
用户5500,2019/3/24 13:06,2019/3/24 13:06,0,0,0,
用户5499,2019/3/24 13:05,2019/4/3 20:43,0,0,51.6,
用户5498,2019/3/24 13:05,2019/3/24 13:05,0,0,0,
用户5497,2019/3/24 12:51,2019/4/3 14:00,0,0,39.45,
用户5496,2019/3/24 12:43,2020/6/13 18:30,1,0,"4,766.03",
用户5495,2019/3/24 12:42,2019/3/27 22:20,0,0,64.3,
用户5494,2019/3/24 12:40,2020/4/18 9:26,1,0,73.55,
用户5493,2019/3/24 12:35,2019/4/21 22:03,0,0,331.92,
用户5492,2019/3/24 12:34,--,0,0,0,
用户5491,2019/3/24 12:32,2019/3/24 12:32,0,0,10.9,
用户5490,2019/3/24 12:30,2020/3/27 9:55,1,0,"1,171.05",
用户5489,2019/3/24 12:29,2019/7/4 9:10,0,0,28.13,
用户5488,2019/3/24 12:29,2019/3/24 12:29,0,0,3.32,
用户5487,2019/3/24 12:28,2019/4/2 17:17,0,0,275.73,
用户5486,2019/3/24 12:24,2019/3/24 12:29,0,0,1.3,
用户5485,2019/3/24 12:24,2019/4/14 10:49,0,0,333.33,
用户5484,2019/3/24 12:24,2019/3/24 12:26,0,0,0,
用户5483,2019/3/24 12:17,--,0,0,0,
用户5482,2019/3/24 12:11,2019/3/24 19:54,0,0,184.93,
用户5481,2019/3/24 12:10,2019/3/24 12:11,0,0,0,
用户5480,2019/3/24 12:10,2019/3/24 12:10,0,0,4.22,
用户5479,2019/3/24 12:07,2019/3/24 12:11,0,0,100.82,
用户5478,2019/3/24 12:05,2019/3/24 12:05,0,0,16.3,
用户5477,2019/3/24 12:03,2019/3/24 14:20,0,0,7.15,
用户5476,2019/3/24 11:58,2019/6/28 20:30,0,0,309.22,
用户5475,2019/3/24 11:56,--,1,0,0,
用户5474,2019/3/24 11:53,--,0,0,0,
用户5473,2019/3/24 11:52,--,0,0,0,
用户5472,2019/3/24 11:51,2019/10/13 20:03,0,0,19.02,
用户5471,2019/3/24 11:49,2019/4/1 19:23,0,0,43.75,
用户5470,2019/3/24 11:49,2019/3/25 20:51,0,0,43.25,
用户5469,2019/3/24 11:49,--,0,0,0,
用户5468,2019/3/24 11:46,2019/3/24 11:46,0,0,35.02,
用户5467,2019/3/24 11:44,2019/3/24 11:46,0,0,0,
用户5466,2019/3/24 11:44,--,0,0,0,
用户5465,2019/3/24 11:41,--,0,0,0,
用户5464,2019/3/24 11:40,--,0,0,0,
用户5463,2019/3/24 11:39,--,0,0,0,
用户5462,2019/3/24 11:34,--,0,0,0,
用户5461,2019/3/24 11:32,2019/4/12 15:29,0,0,48.8,
用户5460,2019/3/24 11:32,--,0,0,0,
用户5459,2019/3/24 11:32,--,0,0,0,
用户5458,2019/3/24 11:29,2020/5/3 9:03,1,0,"1,473.17",
用户5457,2019/3/24 11:28,--,0,0,0,
用户5456,2019/3/24 11:27,2019/3/24 19:48,0,0,105.22,
用户5455,2019/3/24 11:23,--,0,0,0,
用户5454,2019/3/24 11:22,--,0,0,0,
用户5453,2019/3/24 11:21,2019/3/24 11:21,0,0,0,
用户5452,2019/3/24 11:20,--,0,0,0,
用户5451,2019/3/24 11:19,--,0,0,0,
用户5450,2019/3/24 11:19,2019/3/24 11:34,0,0,13.17,
用户5449,2019/3/24 11:17,2019/3/24 11:18,0,0,277.87,
用户5448,2019/3/24 11:16,2019/3/25 8:26,0,0,39.4,
用户5447,2019/3/24 11:14,--,0,0,0,
用户5446,2019/3/24 11:13,2020/5/8 8:43,4,0,"2,278.18",
用户5445,2019/3/24 11:12,--,0,0,0,
用户5444,2019/3/24 11:12,--,0,0,0,
用户5443,2019/3/24 11:10,2019/3/24 11:10,0,0,75,
用户5442,2019/3/24 11:09,2019/3/24 11:11,0,0,7.62,
用户5441,2019/3/24 11:08,--,0,0,0,
用户5440,2019/3/24 11:08,2019/3/24 11:08,0,0,598.05,
用户5439,2019/3/24 11:08,2020/5/8 21:13,2,0,"4,294.42",
用户5438,2019/3/24 11:07,2019/3/24 11:08,0,0,4.27,
用户5437,2019/3/24 11:07,2019/3/24 11:08,0,0,6.35,
用户5436,2019/3/24 11:07,2019/3/24 11:07,0,0,0.27,
用户5435,2019/3/24 11:06,2019/3/30 15:14,0,0,65.58,
用户5434,2019/3/24 11:05,2019/3/24 11:06,0,0,604.42,
用户5433,2019/3/24 11:05,--,0,0,0,
用户5432,2019/3/24 11:05,--,0,0,0,
用户5431,2019/3/24 11:05,--,0,0,0,
用户5430,2019/3/24 11:04,--,0,0,0,
用户5429,2019/3/24 11:04,2019/4/29 21:20,0,0,193.38,
用户5428,2019/3/24 11:03,2019/3/25 13:19,0,0,32.15,
用户5427,2019/3/24 11:01,--,0,0,0,
用户5426,2019/3/24 11:01,2019/3/24 11:03,0,0,19.55,
用户5425,2019/3/24 10:59,--,0,0,0,
用户5424,2019/3/24 10:53,2019/4/13 15:33,0,0,66.15,
用户5423,2019/3/24 10:50,2020/6/2 0:12,1,0,"3,551.55",
用户5422,2019/3/24 10:48,--,0,0,0,
用户5421,2019/3/24 10:46,2019/4/24 20:56,0,0,228.28,
用户5420,2019/3/24 10:34,2019/3/24 10:35,0,0,49.38,
用户5419,2019/3/24 10:34,2019/3/24 11:06,0,0,199.88,
用户5418,2019/3/24 10:32,2020/4/30 15:48,0,0,671.88,
用户5417,2019/3/24 10:29,2019/3/24 10:30,0,0,0,
用户5416,2019/3/24 10:23,2019/3/24 10:23,0,0,0.18,
用户5415,2019/3/24 10:16,2019/3/26 15:10,0,0,0.9,
用户5414,2019/3/24 10:13,2019/3/24 10:13,0,0,25.07,
用户5413,2019/3/24 10:01,2019/3/24 10:01,0,0,39.17,
用户5412,2019/3/24 9:45,2020/5/3 16:12,1,0,"8,061.42",
用户5411,2019/3/24 9:45,2019/3/24 9:49,0,0,14.18,
用户5410,2019/3/24 9:44,2019/3/24 9:53,0,0,23.22,
用户5409,2019/3/24 9:10,--,0,0,0,
用户5408,2019/3/24 9:10,2019/3/24 9:10,0,0,5.92,
用户5407,2019/3/24 9:07,--,0,0,0,
用户5406,2019/3/24 9:06,--,0,0,0,
用户5405,2019/3/24 9:03,2019/4/7 16:45,0,0,348.68,
用户5404,2019/3/24 9:02,2020/5/9 12:45,3,1,"1,061.17",
用户5403,2019/3/24 9:02,2019/4/24 21:15,0,0,326.53,
用户5402,2019/3/24 8:54,2020/5/7 11:25,3,0,794.55,
用户5401,2019/3/24 8:53,2019/4/19 14:53,0,0,0.37,
用户5400,2019/3/24 8:23,--,0,0,0,
用户5399,2019/3/24 1:50,2019/3/24 1:50,0,0,1.73,
用户5398,2019/3/24 1:42,2019/4/26 0:26,0,0,71.3,
用户5397,2019/3/24 1:17,--,0,0,0,
用户5396,2019/3/24 0:27,2019/3/24 0:27,0,0,0,
用户5395,2019/3/24 0:07,2019/3/24 0:08,0,0,5.72,
用户5394,2019/3/24 0:05,2019/3/24 0:07,0,0,20.02,
用户5393,2019/3/23 23:56,2019/3/24 8:56,0,0,3.52,
用户5392,2019/3/23 23:35,2019/3/23 23:39,0,0,14.95,
用户5391,2019/3/23 23:20,2019/4/15 11:42,0,0,524.42,
用户5390,2019/3/23 23:20,2019/3/23 23:21,0,0,41.58,
用户5389,2019/3/23 23:09,2020/3/26 20:09,1,0,"3,500.43",惠州学院
用户5388,2019/3/23 23:07,2019/3/23 23:07,0,0,17.03,
用户5387,2019/3/23 23:06,2019/3/23 23:07,0,0,5.02,
用户5386,2019/3/23 23:01,2019/3/23 23:10,0,0,1.8,
用户5385,2019/3/23 22:59,2019/3/23 22:59,0,0,20.98,
用户5384,2019/3/23 22:57,2019/4/12 14:28,0,0,276.22,
用户5383,2019/3/23 22:53,--,0,0,0,
用户5382,2019/3/23 22:49,--,0,0,0,
用户5381,2019/3/23 22:36,2019/3/23 22:37,0,0,298.65,
用户5380,2019/3/23 22:35,2019/3/23 22:36,0,0,4.42,
用户5379,2019/3/23 22:31,2019/11/12 18:05,0,0,1.95,
用户5378,2019/3/23 22:29,2019/3/30 18:37,0,0,163.55,
用户5377,2019/3/23 22:27,2019/3/24 15:38,0,0,31.02,
用户5375,2019/3/23 22:09,--,0,0,0,
用户5374,2019/3/23 22:08,2019/4/2 13:20,0,0,5.3,
用户5373,2019/3/23 22:07,2019/4/2 19:51,0,0,410.67,
用户5372,2019/3/23 22:04,2019/3/30 11:20,0,0,5.12,
用户5371,2019/3/23 22:02,2019/3/23 22:02,0,0,3.95,
用户5370,2019/3/23 21:48,2019/4/23 22:37,0,0,49.88,
用户5369,2019/3/23 21:47,2020/3/19 19:49,3,1,907.32,
用户5368,2019/3/23 21:44,2020/1/7 16:14,0,0,89.23,
用户5367,2019/3/23 21:39,2019/3/23 21:40,0,0,7.55,
用户5366,2019/3/23 21:35,--,0,0,0,
用户5365,2019/3/23 21:33,2019/4/15 17:03,2,0,26.05,
用户5364,2019/3/23 21:31,2019/3/24 15:05,0,0,0,
用户5363,2019/3/23 21:29,--,0,0,0,
用户5362,2019/3/23 21:28,2019/3/23 21:28,1,0,8.82,
用户5361,2019/3/23 21:27,--,0,0,0,
用户5360,2019/3/23 21:24,2019/4/21 9:37,0,0,341.13,
用户5359,2019/3/23 21:19,--,0,0,0,
用户5358,2019/3/23 21:12,2019/3/23 21:13,0,0,194.97,
用户5357,2019/3/23 21:10,2019/3/23 21:10,0,0,0,
用户5356,2019/3/23 21:07,--,0,0,0,
用户5355,2019/3/23 21:06,2019/3/23 21:07,0,0,3,
用户5354,2019/3/23 21:02,2019/3/23 21:02,0,0,77.67,
用户5353,2019/3/23 21:00,2019/3/23 21:02,0,0,0.08,
用户5352,2019/3/23 21:00,2019/3/23 21:07,0,0,82.72,
用户5351,2019/3/23 20:55,2019/4/17 21:57,0,0,209.73,
用户5350,2019/3/23 20:44,2019/3/23 20:45,0,0,139.02,
用户5349,2019/3/23 20:38,2019/3/31 10:11,0,0,61.22,
用户5348,2019/3/23 20:37,2019/6/18 9:41,0,0,151.85,
用户5347,2019/3/23 20:30,2019/3/23 20:31,0,0,0.95,
用户5346,2019/3/23 20:27,2019/3/30 10:42,0,0,15.07,
用户5345,2019/3/23 20:26,2019/3/23 20:27,0,0,0,
用户5344,2019/3/23 20:21,2019/3/23 20:22,0,0,23.68,
用户5343,2019/3/23 20:19,2019/3/23 22:08,0,0,114.48,
用户5342,2019/3/23 20:19,2019/3/23 20:19,0,0,64.02,
用户5341,2019/3/23 20:18,2019/7/10 20:12,1,0,197.62,
用户5340,2019/3/23 20:16,2019/4/2 9:50,0,0,260.3,
用户5339,2019/3/23 20:13,--,0,0,0,
用户5338,2019/3/23 20:05,2019/3/23 20:36,0,0,182.47,
用户5337,2019/3/23 20:05,2020/2/19 14:44,1,0,"1,871.00",
用户5336,2019/3/23 19:57,2019/4/13 15:51,0,0,14.88,
用户5335,2019/3/23 19:57,2019/5/29 10:31,0,0,"1,631.93",
用户5334,2019/3/23 19:54,2019/3/23 19:55,0,0,11.95,
用户5333,2019/3/23 19:53,2019/3/24 20:18,0,0,135.87,
用户5332,2019/3/23 19:44,2019/4/26 12:05,0,0,726.98,
用户5331,2019/3/23 19:44,2019/3/23 19:44,0,0,4.05,
用户5330,2019/3/23 19:40,2019/3/24 19:31,0,0,8.83,
用户5329,2019/3/23 19:40,2019/4/25 20:37,0,0,193.18,
用户5328,2019/3/23 19:35,2019/4/25 15:47,0,0,447.27,
用户5327,2019/3/23 19:31,2019/4/23 10:31,0,0,5.65,
用户5326,2019/3/23 19:18,2019/4/4 19:43,0,0,189.08,
用户5325,2019/3/23 19:17,2019/3/23 19:17,0,0,0,
用户5324,2019/3/23 19:13,2019/3/28 14:14,0,0,238.57,
用户5323,2019/3/23 19:13,--,0,0,0,
用户5322,2019/3/23 19:12,2019/3/23 19:12,0,0,10.68,
用户5321,2019/3/23 19:11,2020/5/5 18:24,1,0,81.82,
用户5320,2019/3/23 19:09,2019/3/24 19:31,0,0,5,
用户5319,2019/3/23 19:07,2019/7/31 17:23,0,0,209.25,
用户5318,2019/3/23 19:02,2019/3/26 19:18,0,0,346.95,
用户5317,2019/3/23 18:57,2019/3/24 20:15,0,0,40.1,
用户5316,2019/3/23 18:53,--,0,0,0,
用户5315,2019/3/23 18:48,--,0,0,0,
用户5314,2019/3/23 18:42,2019/3/23 18:43,0,0,32,
用户5313,2019/3/23 18:30,2019/4/4 22:23,0,0,42.48,
用户5312,2019/3/23 18:28,2020/4/25 11:46,0,0,308.13,
用户5311,2019/3/23 18:26,--,0,0,0,
用户5310,2019/3/23 18:19,--,0,0,0,
用户5309,2019/3/23 18:19,2019/3/23 18:19,0,0,6,
用户5308,2019/3/23 18:17,2019/4/4 19:05,0,0,15.35,
用户5307,2019/3/23 18:11,2019/4/12 8:10,0,0,92.82,
用户5306,2019/3/23 17:52,2019/3/23 17:52,0,0,19.6,
用户5305,2019/3/23 17:51,--,0,0,0,
用户5304,2019/3/23 17:46,2019/3/23 17:46,0,0,132.05,
用户5303,2019/3/23 17:44,--,0,0,0,
用户5302,2019/3/23 17:42,2019/3/27 22:33,0,0,71.43,
用户5301,2019/3/23 17:34,2020/3/6 21:05,2,1,743.05,长江大学
用户5300,2019/3/23 17:32,--,0,0,0,
用户5299,2019/3/23 17:29,2019/3/23 17:30,0,0,76,
用户5298,2019/3/23 17:25,--,0,0,0,
用户5297,2019/3/23 17:24,2019/3/23 17:24,0,0,5.07,
用户5296,2019/3/23 17:24,2020/6/6 15:31,1,0,"6,428.63",
用户5295,2019/3/23 17:22,2019/4/20 6:05,0,0,63.53,
用户5294,2019/3/23 17:11,2019/3/23 17:11,0,0,0,
用户5293,2019/3/23 17:06,2019/4/13 9:05,0,0,933.83,
用户5292,2019/3/23 17:01,2019/3/23 17:02,0,0,156.15,
用户5291,2019/3/23 16:48,--,0,0,0,
用户5290,2019/3/23 16:40,2020/2/18 14:42,0,0,24.32,
用户5289,2019/3/23 16:38,2020/3/6 15:51,1,0,291.92,
用户5288,2019/3/23 16:35,2020/3/12 14:18,0,0,350.37,
用户5287,2019/3/23 16:33,2019/4/16 16:53,0,0,44.18,
用户5286,2019/3/23 16:24,--,0,0,0,
用户5285,2019/3/23 16:23,2019/3/23 16:24,0,0,5.17,
用户5284,2019/3/23 16:23,2019/7/18 17:42,0,0,167.6,
用户5283,2019/3/23 16:21,2019/4/24 22:06,0,0,101.32,
用户5282,2019/3/23 16:20,2019/11/11 18:58,0,0,334.57,
用户5281,2019/3/23 16:20,2019/4/1 19:27,0,0,299.92,
用户5280,2019/3/23 16:13,2020/3/30 20:09,2,1,320.35,
用户5279,2019/3/23 16:09,2019/3/31 8:46,0,0,371.83,
用户5278,2019/3/23 16:06,2019/6/28 16:48,0,0,"1,019.70",
用户5277,2019/3/23 16:05,2019/3/23 16:09,0,0,28.43,
用户5276,2019/3/23 16:05,2019/8/15 14:23,0,0,88.65,
用户5275,2019/3/23 16:02,2019/3/23 16:02,0,0,5.08,
用户5274,2019/3/23 16:00,2019/3/24 19:43,0,0,10.98,
用户5273,2019/3/23 15:51,2019/3/23 15:53,0,0,55.98,
用户5272,2019/3/23 15:50,2019/4/17 18:10,0,0,145.08,
用户5271,2019/3/23 15:46,2020/2/5 17:10,1,0,"1,853.37",
用户5270,2019/3/23 15:45,2019/3/23 15:45,0,0,1.37,
用户5269,2019/3/23 15:43,2020/3/18 10:44,0,0,337.47,
用户5268,2019/3/23 15:38,2019/7/9 9:10,0,0,0,
用户5267,2019/3/23 15:36,--,0,0,0,
用户5266,2019/3/23 15:35,2019/3/23 15:50,0,0,63.97,
用户5265,2019/3/23 15:34,2019/11/7 10:52,0,0,293.83,
用户5264,2019/3/23 15:33,--,0,0,0,
用户5263,2019/3/23 15:24,--,0,0,0,
用户5262,2019/3/23 15:22,2019/3/23 15:23,0,0,85.32,
用户5261,2019/3/23 15:20,2020/3/5 21:04,3,0,"1,547.38",
用户5260,2019/3/23 15:17,2020/6/11 21:16,1,0,"2,498.43",
用户5259,2019/3/23 15:17,2019/3/23 15:17,0,0,4.92,
用户5258,2019/3/23 15:14,2019/3/23 15:23,0,0,84.17,
用户5257,2019/3/23 15:08,--,0,0,0,
用户5256,2019/3/23 15:03,2019/3/23 15:03,0,0,45.93,
用户5255,2019/3/23 14:57,--,0,0,0,
用户5254,2019/3/23 14:52,2020/6/14 16:47,2,0,"2,862.43",
用户5253,2019/3/23 14:52,2019/3/23 14:52,0,0,4.05,
用户5252,2019/3/23 14:50,2019/3/23 15:41,0,0,20.33,
用户5251,2019/3/23 14:49,2019/3/23 14:50,0,0,654.85,
用户5250,2019/3/23 14:48,2019/3/23 14:49,0,0,3,
用户5249,2019/3/23 14:47,2019/4/10 19:28,0,0,110.97,
用户5248,2019/3/23 14:47,2019/4/17 10:47,0,0,21.62,
用户5246,2019/3/23 14:44,2019/3/23 14:44,0,0,2.97,
用户5245,2019/3/23 14:41,2019/3/23 14:42,0,0,45.92,
用户5244,2019/3/23 14:39,--,0,0,0,
用户5243,2019/3/23 14:38,2019/3/23 14:38,0,0,4.07,
用户5242,2019/3/23 14:31,--,0,0,0,
用户5241,2019/3/23 14:30,2019/3/23 14:30,0,0,3.22,
用户5240,2019/3/23 14:25,2019/3/23 14:25,0,0,11.32,
用户5239,2019/3/23 14:19,2019/3/24 15:48,0,0,18.12,
用户5238,2019/3/23 14:18,2019/3/31 18:03,0,0,992.08,
用户5237,2019/3/23 14:13,2019/3/23 14:14,0,0,244.72,
用户5236,2019/3/23 14:11,2019/3/23 14:12,0,0,4.35,
用户5235,2019/3/23 14:08,--,0,0,0,
用户5234,2019/3/23 14:04,--,0,0,0,
用户5233,2019/3/23 13:59,2019/3/23 14:00,0,0,5.02,
用户5232,2019/3/23 13:55,2019/3/31 11:09,0,0,22.02,
用户5231,2019/3/23 13:55,2020/6/2 20:33,1,1,397.2,
用户5230,2019/3/23 13:54,--,0,0,0,
用户5229,2019/3/23 13:52,2019/4/19 15:08,0,0,176.38,
用户5228,2019/3/23 13:48,2019/3/23 13:48,0,0,6.15,
用户5227,2019/3/23 13:38,--,0,0,0,
用户5226,2019/3/23 13:38,2019/3/29 12:57,0,0,9.05,
用户5225,2019/3/23 13:36,2019/3/27 19:40,0,0,44.47,
用户5224,2019/3/23 13:34,2019/3/24 12:45,0,0,62.8,
用户5223,2019/3/23 13:30,--,0,0,0,
用户5222,2019/3/23 13:22,--,0,0,0,
用户5221,2019/3/23 13:20,--,0,0,0,
用户5220,2019/3/23 13:13,--,0,0,0,
用户5219,2019/3/23 13:11,2020/2/9 19:36,0,0,1.32,
用户5218,2019/3/23 13:08,2019/3/23 13:09,0,0,24.58,
用户5217,2019/3/23 12:56,--,0,0,0,
用户5216,2019/3/23 12:55,2019/3/23 12:55,0,0,14.55,
用户5215,2019/3/23 12:49,2019/4/24 21:43,0,0,990.1,
用户5214,2019/3/23 12:49,--,0,0,0,
用户5213,2019/3/23 12:48,2019/3/24 20:53,0,0,79.28,
用户5212,2019/3/23 12:42,--,0,0,0,
用户5211,2019/3/23 12:41,2019/3/23 12:41,0,0,74.75,
用户5210,2019/3/23 12:40,--,0,0,0,
用户5209,2019/3/23 12:39,--,0,0,0,
用户5208,2019/3/23 12:39,--,0,0,0,
用户5207,2019/3/23 12:31,2019/9/24 13:15,0,0,309.73,
用户5206,2019/3/23 12:22,2020/3/4 14:51,0,0,"3,242.37",
用户5205,2019/3/23 12:11,--,0,0,0,
用户5204,2019/3/23 11:59,--,0,0,0,
用户5203,2019/3/23 11:58,2019/11/8 13:43,0,0,936.53,
用户5202,2019/3/23 11:56,2019/5/20 15:31,0,0,2.38,
用户5201,2019/3/23 11:54,--,0,0,0,
用户5200,2019/3/23 11:50,2019/3/23 11:52,0,0,93.02,
用户5199,2019/3/23 11:48,2019/4/23 8:56,0,0,503.02,
用户5198,2019/3/23 11:44,2019/3/23 14:39,0,0,0,
用户5197,2019/3/23 11:36,2020/3/18 11:54,2,0,339.52,
用户5196,2019/3/23 11:36,2019/3/23 11:36,0,0,2.18,
用户5195,2019/3/23 11:35,2019/4/1 20:17,0,0,87.52,
用户5194,2019/3/23 11:34,--,0,0,0,
用户5193,2019/3/23 11:31,2019/3/23 21:18,0,0,205.1,
用户5192,2019/3/23 11:30,--,0,0,0,
用户5191,2019/3/23 11:29,2019/4/14 9:54,0,0,185.2,
用户5190,2019/3/23 11:20,2019/3/25 12:10,0,0,30.9,
用户5189,2019/3/23 11:20,--,0,0,0,
用户5188,2019/3/23 11:16,2019/3/26 10:56,0,0,694.67,
用户5187,2019/3/23 11:13,2019/3/23 11:14,0,0,8.02,
用户5186,2019/3/23 11:13,2020/4/10 0:41,1,0,0,
用户5185,2019/3/23 11:12,2020/2/18 21:13,1,0,159.75,
用户5184,2019/3/23 11:08,--,0,0,0,
用户5183,2019/3/23 11:08,2019/3/23 11:10,0,0,46.07,
